u,v,key,max_depth,is_flooded
5596652238,317068302,0,0.04245600476861,0
5596652238,5596730395,0,0.021947016939520836,0
317070861,317070959,0,0.02757110446691513,0
317070861,12017183247,0,0.10601364821195602,0
12017183247,12017183245,0,0.1171182245016098,0
4083602488,317070959,0,0.069569893181324,0
4083602488,4083611907,0,0.08485447615385056,0
317076165,3153979257,0,0.13318389654159546,0
317076165,8559883762,0,0.15429885685443878,0
3153979257,2372986963,0,0.13886819779872894,0
3153979257,6956292961,0,0.11590821295976639,0
3153979257,317076165,0,0.13318389654159546,0
8559883762,8560307645,0,0.1895340234041214,0
317076202,8502237948,0,0.05814299359917641,0
317076202,3154037354,0,0.0326312854886055,0
8502237948,8499346396,0,0.06496678292751312,0
8502237948,317076202,0,0.05814299359917641,0
3154037354,8556006712,0,0.06945601850748062,0
3154037354,3154037347,0,0.05507511645555496,0
3154037354,317076202,0,0.0326312854886055,0
317076951,5187423434,0,0.0717899277806282,0
317076951,8502541326,0,0.13943377137184143,0
5187423434,317076955,0,0.07225246727466583,0
8502541326,8502541327,0,0.14989952743053436,0
8502541326,8502541330,0,0.10388527810573578,0
317076955,317076966,0,0.11345744878053665,0
317076966,8502231966,0,0.10503380000591278,0
317076966,317076967,0,0.13951388001441956,0
317076966,317076955,0,0.11345744878053665,0
8502231966,317076977,0,0.04289285093545914,0
8502231966,317076966,0,0.10503380000591278,0
317076967,8502231966,0,0.10418350249528885,0
317076967,317076966,0,0.13951388001441956,0
317076977,317076967,0,0.07737293094396591,0
317076977,317077030,0,0.015764592215418816,0
317076977,8502231966,0,0.04289285093545914,0
317077030,318265797,0,0.017648546025156975,0
317077030,317077033,0,0.02757698856294155,0
317077030,317076977,0,0.015764592215418816,0
318265797,317077033,0,0.025929728522896767,0
318265797,317077030,0,0.017648546025156975,0
318265797,319851054,0,0.022959722205996513,0
318265797,8502566523,0,0.015590804629027843,0
317077033,318265797,0,0.025929728522896767,0
317077033,317077030,0,0.02757698856294155,0
317097477,8529139975,0,0.12697845697402954,0
317097477,2627197694,0,0.14436407387256622,0
8529139975,8529139976,0,0.12633946537971497,0
2627197694,2627197706,0,0.12193600833415985,0
2627197694,8527049091,0,0.228542298078537,0
317097555,10547863125,0,0.0994984433054924,0
317097555,8527049063,0,0.14164488017559052,0
10547863125,8527049101,0,0.0747775211930275,0
8527049063,7070919879,0,0.14875206351280212,0
317198182,3663083894,0,0.40482813119888306,1
3663083894,8650549883,0,0.465646356344223,1
317205412,8606512318,0,0.30155664682388306,1
317205412,3743737625,0,0.3459993898868561,1
8606512318,8601859380,0,0.32202404737472534,1
3743737625,8601859376,0,0.381803959608078,1
3743737625,329682332,0,0.3550854027271271,1
3743737625,8601411816,0,0.45664775371551514,1
317205697,11974770452,0,0.4028360843658447,1
317205697,320596797,0,0.38168442249298096,1
11974770452,11974774310,0,0.36557537317276,1
320596797,8860294356,0,0.4027581512928009,1
320596797,8658186511,0,0.41658303141593933,1
320596797,317205697,0,0.38168442249298096,1
317207379,11974770452,0,0.3131774663925171,1
317207379,317205697,0,0.35168546438217163,1
317207592,8530450422,0,0.07483174651861191,0
317207592,318265897,0,0.12537509202957153,0
317207592,7857530320,0,0.06458568572998047,0
8530450422,317207592,0,0.07483174651861191,0
8530450422,8642793416,0,0.11229679733514786,0
318265897,8642473640,0,0.13604822754859924,0
318265897,319884004,0,0.13894960284233093,0
7857530320,8488091374,0,0.08193477988243103,0
7857530320,317207592,0,0.06458568572998047,0
7857530320,319851054,0,0.04200252145528793,0
317207597,8530429605,0,0.06732510030269623,0
317207597,8530450453,0,0.09553764760494232,0
8530429605,317207597,0,0.06732510030269623,0
8530429605,3154044489,0,0.03845618665218353,0
8530429605,8642817627,0,0.08418694138526917,0
8530450453,8530450454,0,0.10746647417545319,0
8530450453,317207608,0,0.11562882363796234,0
317207608,8530429598,0,0.16317078471183777,0
317207608,320194288,0,0.14504188299179077,0
